text	label
Bắt chuồn chuồn quá, tui mún đưa bạn tui đi Viện Tim gấp mà kh bít đường từ khu công nghiệp, cứu zới!	healthcare_center_search
Mng ơi, mún khám cơ xương khớp ở Bệnh viện Da liễu thì nên book lịch trc kh, sợ lên thớt phải chờ lâu toang lắm.	healthcare_center_search
Khám hô hấp ở quanh quốc lộ 1A chỗ nào đỉnh chóp nhất zạ anh em?	healthcare_center_search
Cho hỏi Bệnh viện Mắt có nhận khám bảo hiểm y tế kh, đi đường nào từ quận Bình Chánh tiện nhất?	healthcare_center_search
Bồ nào bít đường từ quận 7 tới Bệnh viện Phụ Sản nhanh nhất kh, chỉ ngi này zới, gấp quá rùi omg!	healthcare_center_search
Sáng mai tui định qua Bệnh viện Đa Khoa Tỉnh khám, chỗ đó chất lượng mlem mlem kh ạ?	healthcare_center_search
Cho hỏi chi phí khám ở Bệnh viện Chấn thương Chỉnh hình có đắt kh mng, sợ viêm màng túi là toang nha.	healthcare_center_search
Mng ơi, kím phòng khám ở quanh bến xe Miền Đông mún trầm cảm lun, chỗ đó có xịn mlem kh?	healthcare_center_search
Bồ nào bít đường từ chợ Bến Thành tới Bệnh viện Bạch Mai nhanh nhất kh, chỉ ngi này zới, gấp quá rùi omg!	healthcare_center_search
Sáng mai tui định qua Bệnh viện Chợ Rẫy khám, chỗ đó chất lượng mlem mlem kh ạ?	healthcare_center_search
Cho hỏi chi phí khám ở Bệnh viện K có đắt kh mng, sợ viêm màng túi là toang nha.	healthcare_center_search
Bắt chuồn chuồn quá, tui mún đưa bạn tui đi Bệnh viện Nhi Đồng gấp mà kh bít đường từ khu công nghiệp, cứu zới!	healthcare_center_search
Mng ơi, mún khám cơ xương khớp ở Viện Tim thì nên book lịch trc kh, sợ lên thớt phải chờ lâu toang lắm.	healthcare_center_search
Khám hô hấp ở quanh quốc lộ 1A chỗ nào đỉnh chóp nhất zạ anh em?	healthcare_center_search
Cho hỏi Bệnh viện Da liễu có nhận khám bảo hiểm y tế kh, đi đường nào từ quận Bình Chánh tiện nhất?	healthcare_center_search
Trời ơi hóng tin thị trường cổ phiếu đỉnh chóp lun, có bồ nào bít cặn kẽ kh tóm tắt tui zới!	other
Cách nấu phở bò sao cho ngon mlem mlem zạ mng, tui làm toàn bị fail toang quá.	other
Đang cày rank thì bị lỗi màn hình xanh, cay ngang, mún toang cái máy ln á zì zậy trời.	other
Đang cày rank thì bị rớt mạng wifi, cay ngang, mún toang cái máy ln á zì zậy trời.	other
Đang cày rank thì bị treo logo, cay ngang, mún toang cái máy ln á zì zậy trời.	other
Đang cày rank thì bị hao pin, cay ngang, mún toang cái máy ln á zì zậy trời.	other
Đang cày rank thì bị nóng máy, cay ngang, mún toang cái máy ln á zì zậy trời.	other
Ngi ta đồn dạo này giá trái phiếu lên đỉnh chóp, có nên đu đỉnh kh 500 anh em?	other
Ngi ta đồn dạo này giá vàng 9999 lên đỉnh chóp, có nên đu đỉnh kh 500 anh em?	other
Ngi ta đồn dạo này giá đô la lên đỉnh chóp, có nên đu đỉnh kh 500 anh em?	other
Ngi ta đồn dạo này giá cổ phiếu lên đỉnh chóp, có nên đu đỉnh kh 500 anh em?	other
Ngi ta đồn dạo này giá đất nền lên đỉnh chóp, có nên đu đỉnh kh 500 anh em?	other
Cách nấu mì Quảng sao cho ngon mlem mlem zạ mng, tui làm toàn bị fail toang quá.	other
Cách nấu gỏi cuốn sao cho ngon mlem mlem zạ mng, tui làm toàn bị fail toang quá.	other
Cách nấu bánh mì thịt sao cho ngon mlem mlem zạ mng, tui làm toàn bị fail toang quá.	other
Cách nấu bún chả sao cho ngon mlem mlem zạ mng, tui làm toàn bị fail toang quá.	other
Cách nấu nem rán sao cho ngon mlem mlem zạ mng, tui làm toàn bị fail toang quá.	other
Giời hanh heo thế này tôi lại bị đau buốt chân răng. Thầy nó nhà tôi bảo phải uống thuốc hạ sốt phỏng? Có đáng ngại lắm không hẵng?	healthcare_consultant
Giời hanh heo thế này tôi lại bị chảy máu cam. Thầy nó nhà tôi bảo phải uống thuốc mỡ phỏng? Có đáng ngại lắm không hẵng?	healthcare_consultant
Giời hanh heo thế này tôi lại bị tức ngực khó thở. Thầy nó nhà tôi bảo phải uống thuốc nam phỏng? Có đáng ngại lắm không hẵng?	healthcare_consultant
Giời hanh heo thế này tôi lại bị rụng tóc từng mảng. Thầy nó nhà tôi bảo phải uống thuốc bắc phỏng? Có đáng ngại lắm không hẵng?	healthcare_consultant
Giời hanh heo thế này tôi lại bị ợ chua liên tục. Thầy nó nhà tôi bảo phải uống trà gừng phỏng? Có đáng ngại lắm không hẵng?	healthcare_consultant
Tôi già cả rồi, dạo này lại sinh ra chứng ngứa rát cổ họng. Không biết dùng thuốc nam có chữa dứt điểm được không giời?	healthcare_consultant
Tôi già cả rồi, dạo này lại sinh ra chứng ù tai. Không biết dùng thuốc bắc có chữa dứt điểm được không giời?	healthcare_consultant
Tôi già cả rồi, dạo này lại sinh ra chứng sưng tấy ngón chân. Không biết dùng vitamin C có chữa dứt điểm được không giời?	healthcare_consultant
Tôi già cả rồi, dạo này lại sinh ra chứng hoa mắt chóng mặt. Không biết dùng thuốc giảm đau có chữa dứt điểm được không giời?	healthcare_consultant
Tôi già cả rồi, dạo này lại sinh ra chứng lạnh toát chân tay. Không biết dùng thuốc kháng sinh có chữa dứt điểm được không giời?	healthcare_consultant
Chả hiểu sao sáng dậy tôi cứ bị mất ngủ trắng đêm, khó chịu lắm. Liệu có phải bệnh nặng không bác sĩ hẵng trả lời tôi.	healthcare_consultant
Chả hiểu sao sáng dậy tôi cứ bị đau nửa đầu, khó chịu lắm. Liệu có phải bệnh nặng không bác sĩ hẵng trả lời tôi.	healthcare_consultant
Tôi uống thuốc kháng sinh mấy ngày rồi mà cái chứng đau buốt chân răng nó vẫn không dứt. Có nên đổi thuốc khác không phỏng bác sĩ?	healthcare_consultant
Tôi uống thuốc hạ sốt mấy ngày rồi mà cái chứng chảy máu cam nó vẫn không dứt. Có nên đổi thuốc khác không phỏng bác sĩ?	healthcare_consultant
Bác sĩ mẫn cán tư vấn giúp tôi, người lớn tuổi bị tức ngực khó thở thì xoa bóp bằng thuốc nam có đỡ không hẵng?	healthcare_consultant
"""Chào bác sĩ, tôi muốn xin tư vấn về trường hợp của một người lớn tuổi hiện đang bị rụng tóc từng mảng lớn (xuất hiện các vùng da đầu trống, nhẵn thín như đồng xu). Tình trạng này xảy ra khá đột ngột khiến người bệnh rất lo lắng và mất ngủ. Ở độ tuổi này, cơ thể vốn đã có sự suy giảm nội tiết tố, các nang tóc yếu dần, lại có thêm các bệnh lý nền (như cao huyết áp, tiểu đường hoặc vấn đề tuyến giáp). [1, 2, 3, 4, 5]
Gia đình đang băn khoăn không biết liệu hiện tượng rụng tóc từng mảng này là do bệnh lý tự miễn (hệ miễn dịch tấn công nang tóc), do tuần hoàn máu nuôi dưỡng da đầu kém, hay do thiếu hụt các vi chất dinh dưỡng tuổi già (như sắt, kẽm, biotin)? [1, 2, 3, 4]
Với thể trạng của người già, gia đình rất ngại cho dùng các loại thuốc Tây y có tính chất ức chế miễn dịch hoặc chứa corticoid vì sợ tác dụng phụ. Do đó, chúng tôi muốn hỏi: Việc sử dụng phương pháp xoa bóp, bấm huyệt da đầu kết hợp thoa hoặc uống thuốc Bắc (Y học cổ truyền) có thực sự đem lại hiệu quả triệt để và giúp tóc mọc lại được không hẵng? Liệu phương pháp này có an toàn tuyệt đối cho người lớn tuổi không, và mất bao lâu mới thấy chuyển biến? Rất mong bác sĩ phân tích rõ ưu - nhược điểm và cho lời khuyên về hướng điều trị phù hợp nhất!"""	healthcare_consultant
Giời ạ, cứ về đêm là cái lưng lại ợ chua liên tục. Có loại trà gừng nào dùng tốt không nhé?	healthcare_consultant
Giời ạ, cứ về đêm là tôi cứ bị giật mình bật dậy. Có loại nước nào để dịu tôi không? Liệu tình trạng này tiếp diễn sẽ ảnh hưởng như thế nào đến sức khỏe đây?	healthcare_consultant
Thầy nó cho tôi hỏi, từ quận Hoàn Kiếm mà muốn lên Bệnh viện Chấn thương Chỉnh hình thì bắt tuyến xe nào nhỉ? Viện đó có mẫn cán chăm sóc người già không nhé?	healthcare_center_search
Thầy nó cho tôi hỏi, từ quận Cầu Giấy mà muốn lên Bệnh viện Đa Khoa Tỉnh thì bắt tuyến xe nào nhỉ? Viện đó có mẫn cán chăm sóc người già không nhé?	healthcare_center_search
Cậu chỉ giúp tôi đường đến phòng khám tim mạch ở Bệnh viện Chợ Rẫy với. Đi từ quận Gò Vấp thì mất bao lâu phỏng?	healthcare_center_search
Cậu chỉ giúp tôi đường đến phòng khám phụ sản ở Bệnh viện Bạch Mai với. Đi từ quận Bình Chánh thì mất bao lâu phỏng?	healthcare_center_search
Tôi muốn hỏi Bệnh viện K có làm việc cuối tuần không nhé? Tôi định lên đó khám bệnh già.	healthcare_center_search
Tôi muốn hỏi Bệnh viện Mắt có làm việc cuối tuần không nhé? Tôi định lên đó khám bệnh già.	healthcare_center_search
Ở quanh chợ Bến Thành có phòng khám nào uy tín không phỏng? Tôi già rồi đi xa ngại giời nắng nôi.	healthcare_center_search
Cho tôi xin địa chỉ viện Bệnh viện Phụ Sản hẵng. Người lớn tuổi khám BHYT ở đó thủ tục có rườm rà không nhé?	healthcare_center_search
Cho tôi xin địa chỉ viện Trung tâm y tế dự phòng hẵng. Người lớn tuổi khám BHYT ở đó thủ tục có rườm rà không nhé?	healthcare_center_search
Tôi muốn đăng ký khám ở Bệnh viện Chấn thương Chỉnh hình thì có cần người nhà đi cùng không phỏng? Giời ạ, mắt kém tay run đi một mình cũng lo.	healthcare_center_search
Tôi muốn đăng ký khám ở Bệnh viện Đa Khoa Tỉnh thì có cần người nhà đi cùng không phỏng? Giời ạ, mắt kém tay run đi một mình cũng lo.	healthcare_center_search
Cậu xem giúp tôi quanh đường Trần Hưng Đạo có bác sĩ nào giỏi chuyên môn mẫn cán với bệnh nhân không hẵng?	healthcare_center_search
Cậu xem giúp tôi quanh đường Nguyễn Trãi có bác sĩ nào giỏi chuyên môn mẫn cán với bệnh nhân không hẵng?	healthcare_center_search
Đi taxi từ quận Bình Chánh đến Bệnh viện Chấn thương Chỉnh hình mất tầm bao nhiêu tiền phỏng cậu?	healthcare_center_search
Đi taxi từ quận Gò Vấp đến Bệnh viện Đa Khoa Tỉnh mất tầm bao nhiêu tiền phỏng cậu?	healthcare_center_search
Tráng ấm chè mạn ngồi nói chuyện giời, cho tôi hỏi nấu phở bò chuẩn vị Bắc thì phải nêm nếm thế nào hẵng?	other
Tráng ấm chè mạn ngồi nói chuyện giời, cho tôi hỏi nấu bún riêu chuẩn vị Bắc thì phải nêm nếm thế nào hẵng?	other
Giời ạ, cái màn hình bị sọc dọc nhà tôi lại lỗi màn hình xanh rồi. Ở đây có cậu thợ nào mẫn cán đến sửa giúp tôi được không nhé?	other
Giời ạ, cái mic thoại bị rè nhà tôi lại treo logo rồi. Ở đây có cậu thợ nào mẫn cán đến sửa giúp tôi được không nhé?	other
Ông bạn già khuyên tôi mua sổ tiết kiệm để dành. Theo cậu thì thời điểm này có hợp lý không phỏng?	other
Ông bạn già khuyên tôi mua bitcoin để dành. Theo cậu thì thời điểm này có hợp lý không phỏng?	other
Tôi muốn học cách nấu thịt kho tàu cho bữa cỗ gia đình. Nêm gia vị thế nào cho thanh đạm hẵng?	other
Tôi muốn học cách nấu canh măng cho bữa cỗ gia đình. Nêm gia vị thế nào cho thanh đạm hẵng?	other
Có cậu nào biết sửa lỗi không gõ được tiếng Việt có dấu của máy tính không? Tôi loay hoay cả buổi sáng mà giời ạ bực cả mình.	other
Có cậu nào biết sửa lỗi nóng máy của điện thoại không? Tôi loay hoay cả buổi sáng mà giời ạ bực cả mình.	other
Giá cổ phiếu VIC hôm nay thế nào rồi phỏng? Thầy nó nhà tôi đang muốn bán ra.	other
Giá vàng 9999 hôm nay thế nào rồi phỏng? Thầy nó nhà tôi đang muốn bán ra.	other
Tôi đang đọc dở quyển sách, mà chữ nhỏ quá giời ạ. Có chỗ nào bán kính lão tốt không nhé?	other
Nấu cơm chiên dương châu thì phải chọn nguyên liệu thế nào hẵng cậu?	other
Nấu nem rán thì phải chọn nguyên liệu thế nào hẵng cậu?	other
Bác sĩ ơi, tui bị đau nửa đầu nhức bưng bưng, chắc do thiếu máu não rồi. Uống thuốc giảm đau có sao hổng bác?	healthcare_consultant
Cứu tui với, tui bị đau quặn dạ dày dữ dội sau khi ăn đồ lạ. Uống thuốc kháng sinh liệu có hết hổng bồ?	healthcare_consultant
Bị sốt miên man, đầu óc tui lơ mơ như bắt chuồn chuồn á. Bôi thuốc mỡ vô thái dương có hạ sốt kh bác?	healthcare_consultant
Chời ơi, con tui nó ho sặc sụa, tội nghiệp quá. Uống thuốc dạ dày chữ Y có êm hổng bồ tèo?	healthcare_consultant
Mỏi nhừ cơ khớp quá xá, đi đứng như người mất hồn. Uống thuốc nam có đủ sức làm việc kh bác sĩ?	healthcare_consultant
Tui hay bị chóng mặt lảo đảo, đi đứng cứ nghiêng ngả. Uống trà gừng có đỡ hơn hổng bác?	healthcare_consultant
Nổi mề đay khắp người, ngứa muốn phát điên lên được. Tui xài thuốc bắc bôi lên có bị kích ứng kh bồ?	healthcare_consultant
Đi tiểu rắt, đi vệ sinh mà muốn khóc lun. Uống siro ho có giúp lợi tiểu kh hay phải đi viện bác sĩ?	healthcare_consultant
Cháu ơi, tui bị đau buốt chân răng kinh niên, nhức tới tận óc. Có bài thuốc nam nào hay hơn thuốc giảm đau kh?	healthcare_consultant
Sáng nay thức dậy tự nhiên bị chảy máu cam, máu đỏ lòm sợ quá. Có nên uống thuốc bắc cho bổ máu hổng bồ?	healthcare_consultant
Tức ngực khó thở, tưởng đâu sắp lên thớt tới nơi rồi. Có cần dùng thuốc hạ sốt cho nó mát người kh bsi?	healthcare_consultant
Rụng tóc từng mảng, tui stress kinh khủng. Uống vitamin C có hỗ trợ mọc tóc lại kh bồ?	healthcare_consultant
Mỗi lần ăn vô là ợ chua liên tục, khó chịu vãi. Uống thuốc kháng sinh có bớt trào ngược kh bác sĩ?	healthcare_consultant
Cổ họng tui bị ngứa rát, khó nuốt quá. Uống thuốc dạ dày chữ Y có giúp tráng họng đỡ đau hổng bồ?	healthcare_consultant
Đau buốt chân răng, ù tai, tui sợ bị toang quá bác sĩ ơi. Uống thuốc nam có cắt cơn đc kh?	healthcare_consultant
Chân tui tự nhiên bị sưng tấy ngón chân, đau dữ dội. Bôi thuốc mỡ có đỡ kh bồ?	healthcare_consultant
Hoa mắt chóng mặt kinh khủng, tui mún xỉu ngang. Uống paracetamol có cầm cự đc kh bác sĩ?	healthcare_consultant
Tay chân tui lạnh toát, người mệt mỏi như hổng còn chút sức lực nào. Uống thuốc bắc có ấm người kh bồ?	healthcare_consultant
Mất ngủ trắng đêm, mắt thâm đen lun. Uống thuốc dạ dày chữ Y có gây buồn ngủ kh bác sĩ?	healthcare_consultant
Sáng dậy thấy đau nửa đầu kinh niên, mún toang cái đầu. Tui tự bốc thuốc nam uống có ổn kh bồ?	healthcare_consultant
Bệnh viện Đa Khoa Tỉnh chổ quận 7 có khám ngoài giờ kh, đi từ quận Gò Vấp xa kh nhỉ?	healthcare_center_search
Mng ơi, kím phòng khám tiêu hóa ở quận Hoàn Kiếm mún trầm cảm lun, chỗ đó có xịn mlem kh?	healthcare_center_search
Bồ nào bít đường từ chợ Bến Thành tới Bệnh viện Nhi Đồng nhanh nhất kh, chỉ ngi này zới, gấp quá rùi omg!	healthcare_center_search
Sáng mai tui định qua Bệnh viện Ung Bướu khám, chỗ đó chất lượng mlem mlem kh ạ?	healthcare_center_search
Cho hỏi chi phí khám ở Trung tâm y tế dự phòng quận Hoàn Kiếm có đắt kh mng, sợ viêm màng túi là toang nha.	healthcare_center_search
Bắt chuồn chuồn quá, tui mún đưa bạn tui đi Viện Tim gấp mà kh bít đường từ khu công nghiệp, cứu zới!	healthcare_center_search
Mng ơi, mún khám cơ xương khớp ở Bệnh viện Da liễu thì nên book lịch trc kh, sợ lên thớt phải chờ lâu toang lắm.	healthcare_center_search
Khám hô hấp ở quanh quốc lộ 1A chỗ nào đỉnh chóp nhất zạ anh em?	healthcare_center_search
Cho hỏi Bệnh viện Mắt có nhận khám bảo hiểm y tế kh, đi đường nào từ quận Bình Chánh tiện nhất?	healthcare_center_search
Bồ nào bít đường từ quận 7 tới Bệnh viện Phụ Sản nhanh nhất kh, chỉ ngi này zới, gấp quá rùi omg!	healthcare_center_search
Sáng mai tui định qua Bệnh viện Đa Khoa Tỉnh khám, chỗ đó chất lượng mlem mlem kh ạ?	healthcare_center_search
Cho hỏi chi phí khám ở Bệnh viện Chấn thương Chỉnh hình có đắt kh mng, sợ viêm màng túi là toang nha.	healthcare_center_search
Mng ơi, kím phòng khám ở quanh bến xe Miền Đông mún trầm cảm lun, chỗ đó có xịn mlem kh?	healthcare_center_search
Bồ nào bít đường từ chợ Bến Thành tới Bệnh viện Bạch Mai nhanh nhất kh, chỉ ngi này zới, gấp quá rùi omg!	healthcare_center_search
Sáng mai tui định qua Bệnh viện Chợ Rẫy khám, chỗ đó chất lượng mlem mlem kh ạ?	healthcare_center_search
Cho hỏi chi phí khám ở Bệnh viện K có đắt kh mng, sợ viêm màng túi là toang nha.	healthcare_center_search
Bắt chuồn chuồn quá, tui mún đưa bạn tui đi Bệnh viện Nhi Đồng gấp mà kh bít đường từ khu công nghiệp, cứu zới!	healthcare_center_search
Mng ơi, mún khám cơ xương khớp ở Viện Tim thì nên book lịch trc kh, sợ lên thớt phải chờ lâu toang lắm.	healthcare_center_search
Khám hô hấp ở quanh quốc lộ 1A chỗ nào đỉnh chóp nhất zạ anh em?	healthcare_center_search
Cho hỏi Bệnh viện Da liễu có nhận khám bảo hiểm y tế kh, đi đường nào từ quận Bình Chánh tiện nhất?	healthcare_center_search
Trời ơi hóng tin thị trường cổ phiếu đỉnh chóp lun, có bồ nào bít cặn kẽ kh tóm tắt tui zới!	other
Cách nấu phở bò sao cho ngon mlem mlem zạ mng, tui làm toàn bị fail toang quá.	other
Đang cày rank thì bị lỗi màn hình xanh, cay ngang, mún toang cái máy ln á zì zậy trời.	other
Đang cày rank thì bị rớt mạng wifi, cay ngang, mún toang cái máy ln á zì zậy trời.	other
Đang cày rank thì bị treo logo, cay ngang, mún toang cái máy ln á zì zậy trời.	other
Đang cày rank thì bị hao pin, cay ngang, mún toang cái máy ln á zì zậy trời.	other
Đang cày rank thì bị nóng máy, cay ngang, mún toang cái máy ln á zì zậy trời.	other
Ngi ta đồn dạo này giá trái phiếu lên đỉnh chóp, có nên đu đỉnh kh 500 anh em?	other
Ngi ta đồn dạo này giá vàng 9999 lên đỉnh chóp, có nên đu đỉnh kh 500 anh em?	other
Ngi ta đồn dạo này giá đô la lên đỉnh chóp, có nên đu đỉnh kh 500 anh em?	other
Ngi ta đồn dạo này giá cổ phiếu lên đỉnh chóp, có nên đu đỉnh kh 500 anh em?	other
Ngi ta đồn dạo này giá đất nền lên đỉnh chóp, có nên đu đỉnh kh 500 anh em?	other
Cách nấu mì Quảng sao cho ngon mlem mlem zạ mng, tui làm toàn bị fail toang quá.	other
Cách nấu gỏi cuốn sao cho ngon mlem mlem zạ mng, tui làm toàn bị fail toang quá.	other
Cách nấu bánh mì thịt sao cho ngon mlem mlem zạ mng, tui làm toàn bị fail toang quá.	other
Cách nấu bún chả sao cho ngon mlem mlem zạ mng, tui làm toàn bị fail toang quá.	other
Cách nấu nem rán sao cho ngon mlem mlem zạ mng, tui làm toàn bị fail toang quá.	other
Giời hanh heo thế này tôi lại bị đau buốt chân răng. Thầy nó nhà tôi bảo phải uống thuốc hạ sốt phỏng? Có đáng ngại lắm không hẵng?	healthcare_consultant
Giời hanh heo thế này tôi lại bị chảy máu cam. Thầy nó nhà tôi bảo phải uống thuốc mỡ phỏng? Có đáng ngại lắm không hẵng?	healthcare_consultant
Giời hanh heo thế này tôi lại bị tức ngực khó thở. Thầy nó nhà tôi bảo phải uống thuốc nam phỏng? Có đáng ngại lắm không hẵng?	healthcare_consultant
Giời hanh heo thế này tôi lại bị rụng tóc từng mảng. Thầy nó nhà tôi bảo phải uống thuốc bắc phỏng? Có đáng ngại lắm không hẵng?	healthcare_consultant
Giời hanh heo thế này tôi lại bị ợ chua liên tục. Thầy nó nhà tôi bảo phải uống trà gừng phỏng? Có đáng ngại lắm không hẵng?	healthcare_consultant
Tôi già cả rồi, dạo này lại sinh ra chứng ngứa rát cổ họng. Không biết dùng thuốc nam có chữa dứt điểm được không giời?	healthcare_consultant
Tôi già cả rồi, dạo này lại sinh ra chứng ù tai. Không biết dùng thuốc bắc có chữa dứt điểm được không giời?	healthcare_consultant
Tôi già cả rồi, dạo này lại sinh ra chứng sưng tấy ngón chân. Không biết dùng vitamin C có chữa dứt điểm được không giời?	healthcare_consultant
Tôi già cả rồi, dạo này lại sinh ra chứng hoa mắt chóng mặt. Không biết dùng thuốc giảm đau có chữa dứt điểm được không giời?	healthcare_consultant
Tôi già cả rồi, dạo này lại sinh ra chứng lạnh toát chân tay. Không biết dùng thuốc kháng sinh có chữa dứt điểm được không giời?	healthcare_consultant
Chả hiểu sao sáng dậy tôi cứ bị mất ngủ trắng đêm, khó chịu lắm. Liệu có phải bệnh nặng không bác sĩ hẵng trả lời tôi.	healthcare_consultant
Chả hiểu sao sáng dậy tôi cứ bị đau nửa đầu, khó chịu lắm. Liệu có phải bệnh nặng không bác sĩ hẵng trả lời tôi.	healthcare_consultant
Tôi uống thuốc kháng sinh mấy ngày rồi mà cái chứng đau buốt chân răng nó vẫn không dứt. Có nên đổi thuốc khác không phỏng bác sĩ?	healthcare_consultant
Tôi uống thuốc hạ sốt mấy ngày rồi mà cái chứng chảy máu cam nó vẫn không dứt. Có nên đổi thuốc khác không phỏng bác sĩ?	healthcare_consultant
Bác sĩ mẫn cán tư vấn giúp tôi, người lớn tuổi bị tức ngực khó thở thì xoa bóp bằng thuốc nam có đỡ không hẵng?	healthcare_consultant
Bác sĩ mẫn cán tư vấn giúp tôi, người lớn tuổi bị rụng tóc từng mảng thì xoa bóp bằng thuốc bắc có đỡ không hẵng?	healthcare_consultant
Giời ạ, cứ về đêm là cái lưng lại ợ chua liên tục. Có loại trà gừng nào dùng tốt không nhé?	healthcare_consultant
Giời ạ, cứ về đêm là cái lưng lại ngứa rát cổ họng. Có loại nước sâm nào dùng tốt không nhé?	healthcare_consultant
Thầy nó cho tôi hỏi, từ quận Hoàn Kiếm mà muốn lên Bệnh viện Chấn thương Chỉnh hình thì bắt tuyến xe nào nhỉ? Viện đó có mẫn cán chăm sóc người già không nhé?	healthcare_center_search
Thầy nó cho tôi hỏi, từ quận Cầu Giấy mà muốn lên Bệnh viện Đa Khoa Tỉnh thì bắt tuyến xe nào nhỉ? Viện đó có mẫn cán chăm sóc người già không nhé?	healthcare_center_search
Cậu chỉ giúp tôi đường đến phòng khám tim mạch ở Bệnh viện Chợ Rẫy với. Đi từ quận Gò Vấp thì mất bao lâu phỏng?	healthcare_center_search
Cậu chỉ giúp tôi đường đến phòng khám phụ sản ở Bệnh viện Bạch Mai với. Đi từ quận Bình Chánh thì mất bao lâu phỏng?	healthcare_center_search
Tôi muốn hỏi Bệnh viện K có làm việc cuối tuần không nhé? Tôi định lên đó khám bệnh già.	healthcare_center_search
Tôi muốn hỏi Bệnh viện Mắt có làm việc cuối tuần không nhé? Tôi định lên đó khám bệnh già.	healthcare_center_search
Ở quanh chợ Bến Thành có phòng khám nào uy tín không phỏng? Tôi già rồi đi xa ngại giời nắng nôi.	healthcare_center_search
Cho tôi xin địa chỉ viện Bệnh viện Phụ Sản hẵng. Người lớn tuổi khám BHYT ở đó thủ tục có rườm rà không nhé?	healthcare_center_search
Cho tôi xin địa chỉ viện Trung tâm y tế dự phòng hẵng. Người lớn tuổi khám BHYT ở đó thủ tục có rườm rà không nhé?	healthcare_center_search
Tôi muốn đăng ký khám ở Bệnh viện Chấn thương Chỉnh hình thì có cần người nhà đi cùng không phỏng? Giời ạ, mắt kém tay run đi một mình cũng lo.	healthcare_center_search
Tôi muốn đăng ký khám ở Bệnh viện Đa Khoa Tỉnh thì có cần người nhà đi cùng không phỏng? Giời ạ, mắt kém tay run đi một mình cũng lo.	healthcare_center_search
Cậu xem giúp tôi quanh đường Trần Hưng Đạo có bác sĩ nào giỏi chuyên môn mẫn cán với bệnh nhân không hẵng?	healthcare_center_search
Cậu xem giúp tôi quanh đường Nguyễn Trãi có bác sĩ nào giỏi chuyên môn mẫn cán với bệnh nhân không hẵng?	healthcare_center_search
Đi taxi từ quận Bình Chánh đến Bệnh viện Chấn thương Chỉnh hình mất tầm bao nhiêu tiền phỏng cậu?	healthcare_center_search
Đi taxi từ quận Gò Vấp đến Bệnh viện Đa Khoa Tỉnh mất tầm bao nhiêu tiền phỏng cậu?	healthcare_center_search
Tráng ấm chè mạn ngồi nói chuyện giời, cho tôi hỏi nấu phở bò chuẩn vị Bắc thì phải nêm nếm thế nào hẵng?	other
Tráng ấm chè mạn ngồi nói chuyện giời, cho tôi hỏi nấu bún riêu chuẩn vị Bắc thì phải nêm nếm thế nào hẵng?	other
Giời ạ, cái màn hình bị sọc dọc nhà tôi lại lỗi màn hình xanh rồi. Ở đây có cậu thợ nào mẫn cán đến sửa giúp tôi được không nhé?	other
Giời ạ, cái mic thoại bị rè nhà tôi lại treo logo rồi. Ở đây có cậu thợ nào mẫn cán đến sửa giúp tôi được không nhé?	other
Ông bạn già khuyên tôi mua sổ tiết kiệm để dành. Theo cậu thì thời điểm này có hợp lý không phỏng?	other
Ông bạn già khuyên tôi mua bitcoin để dành. Theo cậu thì thời điểm này có hợp lý không phỏng?	other
Tôi muốn học cách nấu thịt kho tàu cho bữa cỗ gia đình. Nêm gia vị thế nào cho thanh đạm hẵng?	other
Tôi muốn học cách nấu canh chua cá lóc cho bữa cỗ gia đình. Nêm gia vị thế nào cho thanh đạm hẵng?	other
Có cậu nào biết sửa lỗi không gõ được tiếng Việt có dấu của máy tính không? Tôi loay hoay cả buổi sáng mà giời ạ bực cả mình.	other
Có cậu nào biết sửa lỗi nóng máy của điện thoại không? Tôi loay hoay cả buổi sáng mà giời ạ bực cả mình.	other
Giá cổ phiếu VIC hôm nay thế nào rồi phỏng? Thầy nó nhà tôi đang muốn bán ra.	other
Giá vàng 9999 hôm nay thế nào rồi phỏng? Thầy nó nhà tôi đang muốn bán ra.	other
Tôi đang đọc dở quyển sách, mà chữ nhỏ quá giời ạ. Có chỗ nào bán kính lão tốt không nhé?	other
Nấu bún chả thì phải chọn nguyên liệu thế nào hẵng cậu?	other
Bsi ơi, cái giò của tui bị sưng vù, đau như bị kim châm. Bôi thuốc mỡ có giảm đau kh hay phải đi viện?	healthcare_consultant
Tui bị sốt hầm hập mấy ngày nay, sợ bị toang vì sốt xuất huyết quá. Uống vitamin C có hỗ trợ gì kh bồ?	healthcare_consultant
Sáng dậy tui bị cứng khớp ngón tay, kh co duỗi đc. Dùng thuốc nam có làm khớp mềm lại kh bác sĩ?	healthcare_consultant
Trời đất ơi, tui bị nổi mụn nước li ti ở quanh miệng, đau rát vãi. Xài thuốc kháng sinh có êm kh bồ?	healthcare_consultant
Tui bị đầy hơi khó tiêu, bụng cứ ì ạch khó chịu. Uống thuốc dạ dày chữ Y có đỡ hơn kh bác sĩ?	healthcare_consultant
Cổ họng tui bị khô rang, nuốt nước bọt đau thấu trời. Uống trà gừng có giúp dịu họng kh bồ?	healthcare_consultant
Chóng mặt quá, tui ngồi kh vững lun. Uống thuốc an thần có cắt cơn chóng mặt kh bác sĩ?	healthcare_consultant
